titleId	conceptId	name	contentId	region	publisherId
PPSA13777_00	10006925	A Matter of Principle	JP6627-PPSA13777_00-PRINCIPMATTPS5JP	JP	JP6627
PPSA05267_00	10003796	A Memoir Blue	JP2517-PPSA05267_00-AMBSIEJ000000000	JP	JP2517
PPSA05005_00	10003653	A Monster's Expedition	JP7079-PPSA05005_00-AMONSTEREXPPS5JP	JP	JP7079
PPSA06871_00	10003456	A Musical Story	JP0078-PPSA06871_00-AMUSICALSTORY000	JP	JP0078
PPSA22416_00	10010114	A Rite from the Stars: Remaster Edition	JP6169-PPSA22416_00-ARITEFROMTHPS5JA	JP	JP6169
PPSA09501_00	10005843	A Space for the Unbound 心に咲く花	JP0211-PPSA09501_00-6534109074226497	JP	JP0211
PPSA18859_00	10009315	A Time Traveller's Guide To Past Delicacies	JP1932-PPSA18859_00-SYPS5ATIMETRAVEL	JP	JP1932
PPSA31451_00	10015882	A Wild Last Boss Appeared!　～Black-Winged Survivor～	JP0202-PPSA31451_00-LASTBOSSPS500001	JP	JP0202
PPSA07873_00	233571	A Winter's Daydream	JP1932-PPSA07873_00-SYPS5AWINTERSDAY	JP	JP1932
PPSA05312_00	10003810	A YEAR OF SPRINGS	JP1190-PPSA05312_00-RGAYEAROFSPRINGS	JP	JP1190
PPSA30856_00	10014070	Absolum	JP0036-PPSA30856_00-ABSOLUMDOTEMUPS5	JP	JP0036
PPSA09539_00	10005427	Abyss	JP5432-PPSA09539_00-8918094390752503	JP	JP5432
PPSA09183_00	235309	Active Neurons	JP1932-PPSA09183_00-SYPS5ACTIVENEURO	JP	JP1932
PPSA09205_00	10002241	Active Neurons 3	JP1932-PPSA09205_00-SYPS5ACTIVENEUR3	JP	JP1932
PPSA20133_00	10009795	Adventure & Horror Pinball	JP5432-PPSA20133_00-0543239273752254	JP	JP5432
PPSA15824_00	10008120	Adventure Pinball	JP5432-PPSA15824_00-0649844612035023	JP	JP5432
PPSA30219_00	10015196	Aeon Attack	JP0089-PPSA30219_00-0790572868885597	JP	JP0089
PPSA23929_00	10011364	AeonX	JP0089-PPSA23929_00-0986318837734787	JP	JP0089
PPSA17039_00	234583	AeternoBlade II: Infinity	JP7875-PPSA17039_00-AETERNOBLADE2001	JP	JP7875
PPSA09350_00	10005440	AEW: Fight Forever	JP2880-PPSA09350_00-AEWRESTLINGPS5JP	JP	JP2880
PPSA18392_00	10009147	Afterdream	JP3568-PPSA18392_00-0710461104642865	JP	JP3568
PPSA20848_00	10004328	Afterlove EP	JP1620-PPSA20848_00-2024100712480700	JP	JP1620
PPSA16748_00	10007246	Agatha Christie - Hercule Poirot: The London Case	JP6398-PPSA16748_00-ACYP2PS5000000JP	JP	JP6398
PPSA21227_00	10008402	Age of Water	JP3553-PPSA21227_00-AGEOFWATER000000	JP	JP3553
PPSA15655_00	10008088	Air Twister	JP5849-PPSA15655_00-AIRTWISTERPS5JAP	JP	JP5849
PPSA16668_00	10002065	Alan Wake 2	JP1734-PPSA16668_00-ALANWAKE20000000	JP	JP1734
PPSA24873_00	10008417	Alchemist The Potion Monger	JP7349-PPSA24873_00-0825975151638659	JP	JP7349
PPSA16985_00	10008222	Alchemy Garden	JP0078-PPSA16985_00-ALCHEMYGARDEN000	JP	JP0078
PPSA22511_00	10010767	Alien Cleaner	JP7309-PPSA22511_00-0130094602988286	JP	JP7309
PPSA29591_00	10014800	Alien Rush	JP0089-PPSA29591_00-0553896963013823	JP	JP0089
PPSA17316_00	10008598	Aliens Attack	JP0089-PPSA17316_00-0068202387184232	JP	JP0089
PPSA27550_00	10013381	Aliens Revenge	JP0089-PPSA27550_00-0710150430265017	JP	JP0089
PPSA11452_00	10006584	All Mighty Tower	JP7309-PPSA11452_00-5785351696735808	JP	JP7309
PPSA20625_00	10010019	All You Need is Help	JP0743-PPSA20625_00-ZZZZZZZZZZZZZZZZ	JP	JP0743
PPSA07871_00	10004199	Almost My Floor	JP1932-PPSA07871_00-SYPS5ALMOSTMYFLO	JP	JP1932
PPSA08241_00	10005283	Alone in the Dark	JP2880-PPSA08241_00-ALONEINTHEDARKJP	JP	JP2880
PPSA13685_00	10005283	Alone in the Dark Prologue	JP2880-PPSA13685_00-AITDDEMOPRODUCT0	JP	JP2880
PPSA20571_00	10009998	Alpaca wonders why	JP6627-PPSA20571_00-ALPACAWHY00PS5JP	JP	JP6627
PPSA31330_00	10015834	Alphadia III	JP0013-PPSA31330_00-JP0ALPHA30000PS5	JP	JP0013
PPSA09497_00	10005837	ALTAIR BREAKER	JP3403-PPSA09497_00-ALTAIRBREAKERJP0	JP	JP3403
PPSA26482_00	10012220	Alter Age	JP0013-PPSA26482_00-JP0ALTERAGE00PS5	JP	JP0013
PPSA15727_00	10005289	Alterity Experience	JP1134-PPSA15727_00-0115955987008812	JP	JP1134
PPSA08133_00	10003068	Alveole	JP1932-PPSA08133_00-SYPS5ALVEOLE0000	JP	JP1932
PPSA07868_00	10004567	Amazing Superhero Squad	JP1932-PPSA07868_00-SYPS5AMAZINGSUPE	JP	JP1932
PPSA33124_00	10012900	AmidaDaMida	JP5299-PPSA33124_00-00000AMIDADAMIDA	JP	JP5299
PPSA03642_00	10002811	Among Us	JP6997-PPSA03642_00-AMONGUSSONYPS5JP	JP	JP6997
PPSA23178_00	10011066	Ancient Phantasma	JP0013-PPSA23178_00-JP0ANCIENTP00PS5	JP	JP0013
PPSA25542_00	10010249	Andromeda Survivors	JP8416-PPSA25542_00-0846580156516805	JP	JP8416
PPSA19781_00	10009661	Anglerfish	JP3568-PPSA19781_00-0891565968628153	JP	JP3568
PPSA22520_00	10004542	ANIMAL WELL	JP8399-PPSA22520_00-0036675864053061	JP	JP8399
PPSA20973_00	10010155	Animals Drop	JP7649-PPSA20973_00-0637669812449025	JP	JP7649
PPSA27669_00	10013492	Anime Uni 3	JP5160-PPSA27669_00-ANIMEUNI3PS5JP00	JP	JP5160
PPSA33472_00	10016872	Anime Uni 4	JP5160-PPSA33472_00-ANIMEUNI40000000	JP	JP5160
PPSA01783_00	10001083	Apple TV	JP6285-PPSA01783_00-2854341004790679	JP	JP6285
PPSA24398_00	10011702	APPLESNATCH!	JP8458-PPSA24398_00-0280013600097130	JP	JP8458
PPSA27554_00	10013477	Aquarun	JP8416-PPSA27554_00-0400771161497379	JP	JP8416
PPSA03813_00	10001021	Aragami 2	JP0036-PPSA03813_00-ARAGAMI200001000	JP	JP0036
PPSA30191_00	10015190	Arcade Archives 2 AIR COMBAT 22	JP0571-PPSA30191_00-HAMPRDC000000001	JP	JP0571
PPSA31456_00	10015672	Arcade Archives 2 AQUA JET	JP0571-PPSA31456_00-HAMPRDC000000001	JP	JP0571
PPSA32271_00	10016403	Arcade Archives 2 GEE BEE	JP0571-PPSA32271_00-0538416178489778	JP	JP0571
PPSA31074_00	10015671	Arcade Archives 2 STEEL WORKER	JP0571-PPSA31074_00-HAMPRDC000000001	JP	JP0571
PPSA31566_00	10015976	Arcade Archives 2 VIDEO HUSTLER	JP0571-PPSA31566_00-HAMPRDC000000001	JP	JP0571
PPSA04039_00	10002495	Arcadegeddon	JP3130-PPSA04039_00-0143893133681936	JP	JP3130
PPSA16416_00	10008363	Archers Dream	JP6595-PPSA16416_00-0135224883900802	JP	JP6595
PPSA19183_00	10008363	Archers Dream - DEMO	JP6595-PPSA19183_00-0548673863585719	JP	JP6595
PPSA21838_00	10006894	ArcRunner	JP0075-PPSA21838_00-0189717473859459	JP	JP0075
PPSA08628_00	10005500	Arenas Of Tanks	JP1190-PPSA08628_00-RAGARENASOFTANKS	JP	JP1190
PPSA23042_00	10009062	Ariko's Enchanted Forest	JP8693-PPSA23042_00-0530368324072571	JP	JP8693
PPSA21286_00	10010113	Ario	JP6169-PPSA21286_00-ARIOPS5JA0000000	JP	JP6169
PPSA19449_00	10008622	Arizona Sunshine 2	JP3575-PPSA19449_00-VERTVERTARSU2JGU	JP	JP3575
PPSA21739_00	227097	Arizona Sunshine Remake	JP3575-PPSA21739_00-VERTVERTAS1HDJGU	JP	JP3575
PPSA18539_00	10008286	ARK Survival Ascended	JP0365-PPSA18539_00-SURVIVALASCENDED	JP	JP0365
PPSA09207_00	10002657	Arkan: The dog adventurer	JP1932-PPSA09207_00-SYPS5ARKANTHEDOG	JP	JP1932
PPSA17970_00	10004401	Arkanoid - Eternal Battle	JP6398-PPSA17970_00-ARKEBPS5000000JP	JP	JP6398
PPSA21239_00	10010252	ARMORED CORE	JP0506-PPSA21239_00-SLPS009000000000	JP	JP0506
PPSA21311_00	10010298	ARMORED CORE MASTER OF ARENA	JP0506-PPSA21311_00-SLPS914440000000	JP	JP0506
PPSA21307_00	10010297	ARMORED CORE PROJECT PHANTASMA	JP0506-PPSA21307_00-SLPS911100000000	JP	JP0506
PPSA02269_00	10001815	ARMORED CORE™ VI FIRES OF RUBICON™	JP0506-PPSA02269_00-ARMOREDCORE60000	JP	JP0506
PPSA18359_00	10008922	As Dusk Falls	JP4466-PPSA18359_00-0354355219995759	JP	JP4466
PPSA07232_00	10004865	Assassin's Creed® Mirage	JP0001-PPSA07232_00-GAME000000000000	JP	JP0001
PPSA20398_00	10009909	Assassin's Creed® Shadows	JP0001-PPSA20398_00-GAME000000000000	JP	JP0001
PPSA22101_00	10009909	Assassin's Creed® Shadows	JP0001-PPSA22101_00-GAME000000000000	JP	JP0001
PPSA01504_00	10000237	Assassin's Creed® Valhalla	JP0001-PPSA01504_00-GAME000000000000	JP	JP0001
PPSA04386_00	234902	Assetto Corsa Competizione	JP0075-PPSA04386_00-ACCOMPPS50000000	JP	JP0075
PPSA04342_00	10002550	Astria Ascending	JP4236-PPSA04342_00-ASTRIA0ASCENDING	JP	JP4236
PPSA12429_00	10006881	Astro & Suzy Go to the Beach	JP6328-PPSA12429_00-8915283158652441	JP	JP6328
PPSA23687_00	10002684	ASTRO BOT: Official Soundtrack and Artbook	JP9000-PPSA23687_00-SOUNDANDART00000	JP	JP9000
PPSA15160_00	10007882	Astro Flame: Starfighter	JP1932-PPSA15160_00-SYPS5ASTROFLAMES	JP	JP1932
PPSA31170_00	10015732	Astro Surge	JP8458-PPSA31170_00-0357674087680048	JP	JP8458
PPSA10667_00	10005340	Astronite	JP0078-PPSA10667_00-ASTRONITE0000000	JP	JP0078
PPSA21884_00	10010535	Astrune Academy	JP0013-PPSA21884_00-JP0AACADEMY00PS5	JP	JP0013
PPSA30250_00	10015234	Atelier Ryza: Ever Darkness & the Secret Hideout DX	JP0106-PPSA30250_00-RYZADX0000MASTER	JP	JP0106
PPSA23309_00	10001029	Atlus 35th Digital All-Time Best Soundtrack	JP0005-PPSA23309_00-METAPHORJPANV005	JP	JP0005
PPSA22485_00	10009167	AWAKEN - Astral Blade	JP7843-PPSA22485_00-AWAKMGPS500000JP	JP	JP7843
PPSA05687_00	10002803	Away: The Survival Series	JP0530-PPSA05687_00-AWAY0000ASIA0PS5	JP	JP0530
PPSA20822_00	10010101	Awesome Pea 3	JP1932-PPSA20822_00-SYPS5AWESOMEPEA3	JP	JP1932
PPSA32213_00	10016372	Axobubble	JP8416-PPSA32213_00-0945560994001554	JP	JP8416
PPSA19837_00	10009683	Aztec Tiki Talisman	JP3291-PPSA19837_00-JANDUSOFT0000001	JP	JP3291
PPSA29101_00	10014566	Azure Striker Gunvolt Trilogy Enhanced	JP1368-PPSA29101_00-GVTE0000APPWW000	JP	JP1368
PPSA30161_00	10008588	Baby Steps	JP0110-PPSA30161_00-BABYSTEPS0000000	JP	JP0110
PPSA04209_00	232253	BABYLON'S FALL	JP0082-PPSA04209_00-BABYLONSFALLMAIN	JP	JP0082
PPSA05673_00	232253	BABYLON'S FALL Demo	JP0082-PPSA05673_00-BABYLONSFALLDEMO	JP	JP0082
PPSA32499_00	10012899	bacrush	JP5299-PPSA32499_00-000000000BACRUSH	JP	JP5299
PPSA26658_00	10012988	Bad Cheese	JP3568-PPSA26658_00-0766386491739967	JP	JP3568
PPSA01890_00	10000633	BALAN WONDERWORLD	JP0082-PPSA01890_00-BALANWW500000001	JP	JP0082
PPSA18463_00	10007460	Baldur's Gate 3	JP0365-PPSA18463_00-0753194602367452	JP	JP0365
PPSA32507_00	10014196	BALL 28 IN SPACE	JP5299-PPSA32507_00-000BALL28INSPACE	JP	JP5299
PPSA21330_00	10010303	Ball Destiny	JP7958-PPSA21330_00-0359667052366295	JP	JP7958
PPSA12672_00	10006973	Ball Jumper	JP7309-PPSA12672_00-0045074693412196	JP	JP7309
PPSA29791_00	10009588	BALL TOUR	JP5299-PPSA29791_00-0831327127412837	JP	JP5299
PPSA29201_00	10013186	Bangman	JP7843-PPSA29201_00-0012666918015414	JP	JP7843
PPSA17530_00	10008833	BAR ステラアビス	JP0404-PPSA17530_00-BARSTELLABYSS002	JP	JP0404
PPSA20323_00	10008833	BAR ステラアビス 体験版	JP0404-PPSA20323_00-BARSTELLABYSS002	JP	JP0404
PPSA11044_00	10005279	Basketball Pinball	JP5432-PPSA11044_00-4928503980809841	JP	JP5432
PPSA29472_00	10011126	Basureroes: Invasion	JP1134-PPSA29472_00-0455957137902584	JP	JP1134
PPSA05950_00	10004207	Bat Boy	JP5889-PPSA05950_00-5380183821587398	JP	JP5889
PPSA16504_00	10008389	Battle Of Rebels	JP3555-PPSA16504_00-BATTLEREBELSP5JP	JP	JP3555
PPSA32880_00	10016299	beanball	JP5299-PPSA32880_00-00000000BEANBALL	JP	JP5299
PPSA05244_00	10003791	Beat Souls	JP0078-PPSA05244_00-BEATSOULS0000000	JP	JP0078
PPSA27794_00	10013674	Bee Flowers	JP8416-PPSA27794_00-0959092943401495	JP	JP8416
PPSA29146_00	10014605	Bee Flowers: Royal Garden	JP8416-PPSA29146_00-0287326802387989	JP	JP8416
PPSA29669_00	10014882	Bee Flowers: Save the Garden	JP8416-PPSA29669_00-0145683498766041	JP	JP8416
PPSA27058_00	10012799	Before Exit: Gas Station	JP6849-PPSA27058_00-0923300665904475	JP	JP6849
PPSA25526_00	10011391	Before Exit: Supermarket	JP6849-PPSA25526_00-0946464081800182	JP	JP6849
PPSA13434_00	10007197	Before Your Eyes	JP2948-PPSA13434_00-BEFOREYOUREYESVR	JP	JP2948
PPSA07857_00	10004198	Behind Closed Doors	JP1932-PPSA07857_00-SYPS5BEHINDCLOSE	JP	JP1932
PPSA09820_00	10006017	Beholder 3	JP3736-PPSA09820_00-BEHOLDER3PS5JP00	JP	JP3736
PPSA17369_00	10004930	Beholgar	JP1134-PPSA17369_00-0606176999190124	JP	JP1134
PPSA29129_00	10014591	Berserk Boy	JP0211-PPSA29129_00-0915676479733326	JP	JP0211
PPSA25317_00	10002309	Besiege	JP0122-PPSA25317_00-0749601018471028	JP	JP0122
PPSA15840_00	10008150	Between Time: Escape Room	JP8438-PPSA15840_00-0149416114877755	JP	JP8438
PPSA11319_00	10006539	Beveron	JP7649-PPSA11319_00-4005177860746969	JP	JP7649
PPSA25565_00	10011410	Beyond Border	JP8416-PPSA25565_00-MYBB055879200013	JP	JP8416
PPSA26911_00	10010800	Beyond the Ice Palace II	JP0075-PPSA26911_00-BEYONDTHEIP2SIEJ	JP	JP0075
PPSA20637_00	10009439	Big Shots	JP7052-PPSA20637_00-0961785142984825	JP	JP7052
PPSA20401_00	10009913	Bigfoot's Journey	JP6627-PPSA20401_00-BIGFOOTGAMEPS5JP	JP	JP6627
PPSA11305_00	10006537	Bilmo	JP7649-PPSA11305_00-3256283507092259	JP	JP7649
PPSA07864_00	10005150	BIOHAZARD 2	JP0102-PPSA07864_00-SLPS015100000000	JP	JP0102
PPSA07865_00	10005151	BIOHAZARD 3 LAST ESCAPE	JP0102-PPSA07865_00-SLPS023000000000	JP	JP0102
PPSA04402_00	220037	BIOHAZARD 7 resident evil	JP0102-PPSA04402_00-BH70000000000001	JP	JP0102
PPSA04406_00	220037	BIOHAZARD 7 resident evil Gold Edition	JP0102-PPSA04406_00-BH7G000000000001	JP	JP0102
PPSA04408_00	220037	BIOHAZARD 7 resident evil Gold Edition グロテスクVer.	JP0102-PPSA04408_00-BH7G000000000001	JP	JP0102
PPSA04403_00	220037	BIOHAZARD 7 resident evil グロテスクVer.	JP0102-PPSA04403_00-BH7000000000000Z	JP	JP0102
PPSA04291_00	229500	BIOHAZARD RE:2	JP0102-PPSA04291_00-BH2R000000000001	JP	JP0102
PPSA04292_00	229500	BIOHAZARD RE:2 Z Version	JP0102-PPSA04292_00-BH2R000000000001	JP	JP0102
PPSA03955_00	233069	BIOHAZARD RE:3	JP0102-PPSA03955_00-BH3ROFF000000001	JP	JP0102
PPSA03956_00	233069	BIOHAZARD RE:3 Z Version	JP0102-PPSA03956_00-BH3ROFF000000001	JP	JP0102
PPSA07413_00	10004473	BIOHAZARD RE:4	JP0102-PPSA07413_00-RE4RMAINGAME0000	JP	JP0102
PPSA13658_00	10004473	BIOHAZARD RE:4 Chainsaw Demo	JP0102-PPSA13658_00-RE4RDEMO00000000	JP	JP0102
PPSA19001_00	10004473	BIOHAZARD RE:4 VR MODE Gameplay Demo	JP0102-PPSA19001_00-RE4RDEMOVR000000	JP	JP0102
PPSA31247_00	10015533	BIOHAZARD requiem		JP	JP0102
PPSA01558_00	235235	BIOHAZARD VILLAGE	JP0102-PPSA01558_00-VILLAGEFULLGAMEX	JP	JP0102
PPSA03154_00	235235	BIOHAZARD VILLAGE Gameplay Demo	JP0102-PPSA03154_00-DEMOVILLAGE00002	JP	JP0102
PPSA08818_00	235235	BIOHAZARD VILLAGE GOLD EDITION Gameplay Demo	JP0102-PPSA08818_00-DEMOVILLAGEGE003	JP	JP0102
PPSA13752_00	235235	BIOHAZARD VILLAGE VR MODE Gameplay Demo	JP0102-PPSA13752_00-DEMOVILLAGEVR004	JP	JP0102
PPSA01560_00	235235	BIOHAZARD VILLAGE Z Version	JP0102-PPSA01560_00-VILLAGEFULLGAMEX	JP	JP0102
PPSA06256_00	229899	Biomutant	JP2880-PPSA06256_00-BIOMUTANT0000000	JP	JP2880
PPSA04483_00	10002301	Bishoujo Battle Mahjong Solitaire	JP0078-PPSA04483_00-BISHOUJOBATTLEMS	JP	JP0078
PPSA22586_00	10010766	Bit Dungeon Plus	JP1134-PPSA22586_00-0783731024664651	JP	JP1134
PPSA07471_00	10004984	Black Wolf	JP0078-PPSA07471_00-BLACKWOLF0000000	JP	JP0078
PPSA04431_00	10003311	Blackberry Honey ～メイド物語～	JP1190-PPSA04431_00-RGBLACKBERRYHONE	JP	JP1190
PPSA16765_00	10008423	BlackJack Waifu Tour	JP0078-PPSA16765_00-BLACKJACKWAIFU00	JP	JP0078
PPSA06533_00	10000455	Blackwind	JP6342-PPSA06533_00-8686283058726629	JP	JP6342
PPSA08794_00	10005559	Blade Assault	JP6412-PPSA08794_00-2764269781423407	JP	JP6412
PPSA26313_00	10011854	Blades of Fire	JP0114-PPSA26313_00-0000BLADESOFFIRE	JP	JP0114
PPSA30075_00	10011854	Blades of Fire Demo	JP0114-PPSA30075_00-DEMOBLADESOFFIRE	JP	JP0114
PPSA02166_00	10001710	BLEACH Rebirth of Souls	JP0700-PPSA02166_00-BLEACHROFS000000	JP	JP0700
PPSA08161_00	10004916	Blind Fate: Edo no Yami	JP4691-PPSA08161_00-4072258558783355	JP	JP4691
PPSA18704_00	10003471	Blind Postman	JP6627-PPSA18704_00-BLINPOSTMANPS5NA	JP	JP6627
PPSA32926_00	10013415	BLOCK FLYING AT ME	JP5299-PPSA32926_00-BLOCKSFLYINGATME	JP	JP5299
PPSA32977_00	10016756	Block Path	JP8693-PPSA32977_00-0177178355912163	JP	JP8693
PPSA29353_00	10014722	Blocky Blast	JP7309-PPSA29353_00-0261066063457842	JP	JP7309
PPSA18445_00	10009040	Blocky Farm	JP4138-PPSA18445_00-0397895065426313	JP	JP4138
PPSA07329_00	10004758	Bloodwash	JP6727-PPSA07329_00-4870853324083286	JP	JP6727
PPSA07209_00	10004853	Blow & Fly	JP0078-PPSA07209_00-BLOWANDFLY000000	JP	JP0078
PPSA31851_00	10016181	Blue notebook	JP7309-PPSA31851_00-0647403415740691	JP	JP7309
PPSA08015_00	10004772	BLUE PROTOCOL	JP7796-PPSA08015_00-BLUEPTLPS5C00000	JP	JP7796
PPSA17077_00	10008646	Boat Trip	JP7958-PPSA17077_00-0930653451726522	JP	JP7958
PPSA11325_00	10004602	Bomb Rush Cyberfunk	JP2602-PPSA11325_00-BOMBRUSHCYBRFUNK	JP	JP2602
PPSA03829_00	10002973	Bonfire Peaks	JP7079-PPSA03829_00-BONFIREPEAKSP5JP	JP	JP7079
PPSA12597_00	10006947	Boom Jump	JP7309-PPSA12597_00-0871240850395768	JP	JP7309
PPSA20689_00	10007314	Born Of Bread	JP0075-PPSA20689_00-BOBPS5SIEJA00000	JP	JP0075
PPSA14059_00	10007492	Boss Rush: Mythology	JP1932-PPSA14059_00-SYPS5BOSSRUSHMYT	JP	JP1932
PPSA23394_00	10011169	Box Smash	JP7309-PPSA23394_00-0107051200609797	JP	JP7309
PPSA09046_00	10004402	Boxville	JP7327-PPSA09046_00-7033955088305932	JP	JP7327
PPSA09050_00	10004402	Boxville Demo	JP7327-PPSA09050_00-3562269123009898	JP	JP7327
PPSA21272_00	10010268	Bpop	JP0089-PPSA21272_00-0609182649424833	JP	JP0089
PPSA26082_00	10012260	Bpop Attack	JP0089-PPSA26082_00-0927282689531576	JP	JP0089
PPSA14720_00	10007146	BQM ブロッククエスト・メーカー Remastered	JP2043-PPSA14720_00-0115706329262644	JP	JP2043
PPSA32279_00	10016406	Brave × Junction	JP0714-PPSA32279_00-0425576082326651	JP	JP0714
PPSA19613_00	10008882	Breachers	JP7085-PPSA19613_00-0459327608185211	JP	JP7085
PPSA16322_00	10007380	BREAK STUFF VR	JP3318-PPSA16322_00-0445151558977314	JP	JP3318
PPSA23334_00	10010550	Brick Buster	JP8693-PPSA23334_00-0794833951182483	JP	JP8693
PPSA02835_00	10001080	Bridge Constructor: The Walking Dead	JP0211-PPSA02835_00-BCTWDSIEJA000000	JP	JP0211
PPSA27051_00	10013183	Bridge the Gap!	JP6849-PPSA27051_00-0704574644766763	JP	JP6849
PPSA17187_00	10005007	Broken Edge	JP4613-PPSA17187_00-0697925309123998	JP	JP4613
PPSA08308_00	10004131	Broken Pieces	JP6636-PPSA08308_00-0262633899789204	JP	JP6636
PPSA18804_00	10004332	Broken Pipe	JP6627-PPSA18804_00-BROKENPIPE0PS5JA	JP	JP6627
PPSA05471_00	10000691	Brotherhood United	JP0078-PPSA05471_00-BROTHERHOODUNITE	JP	JP0078
PPSA14503_00	10007683	Brothers: A Tale of Two Sons Remake	JP0114-PPSA14503_00-BROTHERSFORPS5JP	JP	JP0114
PPSA26355_00	10011008	BUBBLE BOBBLE SUGAR DUNGEONS	JP0305-PPSA26355_00-0422823996881141	JP	JP0305
PPSA26356_00	10011008	BUBBLE BOBBLE SUGAR DUNGEONS	JP0305-PPSA26356_00-0280219085937929	JP	JP0305
PPSA30534_00	10015140	Bubble Fish	JP5299-PPSA30534_00-000000BUBBLEFISH	JP	JP5299
PPSA19373_00	10008170	Bud Spencer & Terence Hill - Slaps And Beans 2	JP5849-PPSA19373_00-SLAPSBEANS2PS5JP	JP	JP5849
PPSA15604_00	10008033	Buddy Simulator 1984	JP3568-PPSA15604_00-BUDDYSIM00000000	JP	JP3568
PPSA01539_00	10000854	Bugsnax	JP1511-PPSA01539_00-BSNAX27592500802	JP	JP1511
PPSA19089_00	10009398	Build Lands	JP6954-PPSA19089_00-0907907397467403	JP	JP6954
PPSA25352_00	10012151	Buildest	JP1932-PPSA25352_00-SYPS5BUILDEST000	JP	JP1932
PPSA07982_00	10001647	Bullet Beat	JP4731-PPSA07982_00-2222024929712283	JP	JP4731
PPSA08859_00	10005593	Bump Jump	JP7649-PPSA08859_00-0492718814955781	JP	JP7649
PPSA34280_00	10017510	Bunninjutsu	JP8416-PPSA34280_00-0246861349321670	JP	JP8416
PPSA21195_00	10004855	Bunny Mahjo	JP6627-PPSA21195_00-BUNNYMAHJO0PS5JP	JP	JP6627
